input_1,input_2,input_3,input_4,input_5,input_6,input_7
0.3632666,0.2010446,0.6742694,0.845003,-0.1073025,0.4305825,-0.2984198
0.3642668,0.194864,0.6692332,0.8463433,-0.1131753,0.4282178,-0.2958441
0.3645701,0.1928047,0.6675055,0.8467998,-0.1151289,0.4273495,-0.2950382
0.3645919,0.1926491,0.6673723,0.8468351,-0.1152765,0.4272811,-0.2949783
0.364997,0.1896873,0.6649018,0.8474694,-0.1180837,0.426005,-0.2938898
0.3650182,0.1895301,0.6647754,0.8475004,-0.1182326,0.4259401,-0.2938345
0.3653328,0.187155,0.6628288,0.8479822,-0.1204878,0.4249347,-0.2929829
0.3656235,0.1849592,0.6609947,0.8484341,-0.1225912,0.423972,-0.292196
0.3659865,0.182318,0.6587504,0.8489884,-0.1251395,0.4227734,-0.291241
0.3666387,0.17748,0.6548985,0.8498505,-0.1298227,0.4207323,-0.2896279
0.3669189,0.1749089,0.6528181,0.8503015,-0.1323091,0.4196314,-0.2887747
0.3671968,0.172091,0.6506573,0.8507258,-0.1350213,0.4184858,-0.2879309
0.367826,0.1648941,0.645317,0.8516564,-0.1419902,0.4156752,-0.2858913
0.3678704,0.1643668,0.6449291,0.8517192,-0.1425046,0.4154704,-0.285746
0.3679886,0.1629495,0.6439117,0.851874,-0.1438871,0.4149373,-0.2853661
0.3681002,0.1616626,0.6429982,0.8520081,-0.1451468,0.4144592,-0.2850225
0.3681183,0.1614659,0.6428562,0.8520296,-0.1453403,0.4143846,-0.2849681
0.3686253,0.1549583,0.638266,0.852644,-0.1517458,0.4120098,-0.2832301
0.3688623,0.1515985,0.6361023,0.8528354,-0.1550668,0.4109356,-0.2824141
0.3689997,0.1496753,0.6349471,0.8528989,-0.1569697,0.4103697,-0.2819931
0.369353,0.144921,0.6322161,0.8529752,-0.1617011,0.4090527,-0.2810007
0.3696338,0.1413912,0.6304712,0.8528833,-0.1652134,0.4082402,-0.2804176
0.3701355,0.1349942,0.6272807,0.8526809,-0.1716404,0.4067468,-0.2793413
0.3704238,0.1314443,0.6256852,0.852464,-0.1752245,0.406038,-0.2788088
0.3705473,0.1296457,0.6249212,0.8523235,-0.1770333,0.4057141,-0.2785669
0.3708611,0.1250428,0.6231281,0.8518698,-0.1816658,0.4049981,-0.2780134
0.3708782,0.1248069,0.6230412,0.8518437,-0.1819032,0.4049639,-0.2779877
0.3711171,0.1217318,0.6218806,0.8515126,-0.1850174,0.4044845,-0.2776445
0.371658,0.1148657,0.6194143,0.8506604,-0.1920156,0.403496,-0.2769428
0.3719165,0.1119206,0.6184729,0.8502265,-0.1950276,0.4031267,-0.276708
0.3726075,0.1048696,0.616311,0.8491057,-0.2022865,0.4022449,-0.276221
0.3728504,0.1021388,0.6155776,0.8486023,-0.205082,0.4019628,-0.2761179
0.3730365,0.09967347,0.6149668,0.8481126,-0.2075927,0.4017487,-0.2760568
0.3733903,0.094976,0.6138124,0.8471522,-0.212386,0.4013264,-0.2759747
0.373608,0.09221854,0.6131584,0.8465637,-0.2152065,0.401075,-0.2759607
0.3741933,0.0854625,0.6117913,0.8449822,-0.2221033,0.4005614,-0.2760891
0.3742355,0.08495081,0.6116977,0.8448551,-0.2226246,0.4005269,-0.2761082
0.3744482,0.08240078,0.6112636,0.844202,-0.2252215,0.4003779,-0.2762158
0.37502,0.07612956,0.6104137,0.8424714,-0.231598,0.4001468,-0.2765615
0.37516,0.07477153,0.6102624,0.8420784,-0.2329801,0.4001109,-0.2766492
0.3754026,0.07254662,0.6100368,0.8414221,-0.235244,0.400062,-0.2768008
0.3762883,0.06481719,0.6094673,0.8390062,-0.2430739,0.3999764,-0.2774921
0.3765045,0.06290599,0.6093899,0.8383702,-0.2450006,0.4000034,-0.277681
0.3774791,0.05481638,0.6092277,0.835571,-0.2531426,0.4002458,-0.2784646
0.377683,0.0531455,0.6092221,0.8349722,-0.2548146,0.4003061,-0.2786494
0.3777164,0.0528691,0.6092229,0.834872,-0.2550909,0.4003172,-0.2786808
0.3786524,0.04495029,0.609336,0.8319227,-0.2629763,0.4007151,-0.2795983
0.378907,0.04272601,0.6093489,0.8310888,-0.2651901,0.4008152,-0.2798433
0.37977,0.03494588,0.6092752,0.8281725,-0.2729286,0.4010493,-0.2807118
0.3799998,0.03278483,0.6092481,0.8273514,-0.2750737,0.4011063,-0.2809575
0.3807141,0.02632681,0.6090711,0.8249104,-0.2814893,0.4011618,-0.2817003
0.380875,0.02495954,0.6090034,0.8244017,-0.282853,0.4011429,-0.28185
0.381156,0.02254677,0.6088799,0.8234991,-0.2852522,0.4010931,-0.2821417
0.3820356,0.01483164,0.6084812,0.8205664,-0.2929016,0.4009047,-0.2831152
0.3823199,0.01248798,0.6083289,0.8196789,-0.2952339,0.4008219,-0.2833813
0.3832306,0.004987066,0.6078361,0.8168008,-0.3026713,0.4005315,-0.2842539
0.3835345,0.00247765,0.607691,0.8158174,-0.3051507,0.4004552,-0.2845349
0.3838144,0.000217472,0.6075546,0.8149291,-0.3073841,0.4003771,-0.2847856
0.3840721,-0.0018308,0.6074262,0.8141226,-0.3094063,0.4003006,-0.2850098
0.3844916,-0.005150249,0.6072056,0.8128126,-0.3126738,0.4001563,-0.2853861
0.3847922,-0.007596635,0.6070572,0.8118303,-0.3150703,0.4000523,-0.2856923
0.3850189,-0.009504093,0.6069605,0.8110508,-0.3169308,0.3999875,-0.2859379
0.3856697,-0.01507275,0.6066916,0.8087461,-0.3223245,0.3997811,-0.2867252
0.3859828,-0.01785299,0.6065394,0.8075874,-0.3250045,0.399653,-0.287144
0.3866397,-0.02393789,0.6062911,0.8049788,-0.3308064,0.3994029,-0.2881897
0.3867726,-0.02519619,0.6062594,0.8044273,-0.3319958,0.3993682,-0.2884096
0.3871081,-0.02853883,0.6061599,0.8029579,-0.3351563,0.3992781,-0.2889737
0.3877,-0.03514051,0.6060695,0.7999728,-0.3413169,0.3992002,-0.2901471
0.3880683,-0.0393598,0.6062991,0.7979379,-0.3451521,0.3993804,-0.2909639
0.3885111,-0.04514856,0.6068078,0.7950449,-0.3503209,0.3998031,-0.2921237
0.3885246,-0.04533606,0.6068284,0.7949492,-0.3504862,0.3998201,-0.2921627
0.3888831,-0.05056408,0.6075424,0.7922304,-0.3550427,0.4004179,-0.293225
0.3891392,-0.05512564,0.6082752,0.7898028,-0.3589665,0.4010647,-0.2941113
0.3893627,-0.0598964,0.6093268,0.7871404,-0.3629615,0.402028,-0.295029
0.3894791,-0.06255091,0.6100881,0.7855983,-0.3651183,0.4026984,-0.2955635
0.3895243,-0.06368455,0.6104506,0.7849287,-0.3660247,0.4030111,-0.2957948
0.3895806,-0.06514447,0.6109336,0.7840622,-0.3671836,0.4034239,-0.2960939
0.3897443,-0.07042227,0.6128325,0.7808945,-0.3713117,0.4050182,-0.2971381
0.389824,-0.07516347,0.6146549,0.7780211,-0.3749612,0.406558,-0.2979899
0.3898264,-0.07533699,0.6147253,0.7779135,-0.3750928,0.4066187,-0.2980222
0.3898352,-0.07602411,0.6150064,0.7774853,-0.3756126,0.4068614,-0.2981534
0.3898584,-0.07988602,0.6168003,0.7749664,-0.3784384,0.4084427,-0.2989742
0.3898742,-0.08517099,0.6197103,0.7713113,-0.3821032,0.4110203,-0.3002296
0.389872,-0.08953933,0.6223658,0.7681997,-0.3850249,0.4133768,-0.3012378
0.3898747,-0.0925013,0.6242324,0.7660714,-0.3869682,0.4150369,-0.3018843
0.3898814,-0.09369698,0.6250069,0.7652061,-0.3877422,0.4157229,-0.3021421
0.3898828,-0.09403875,0.6252357,0.7649559,-0.3879606,0.4159248,-0.3022174
0.3898852,-0.09507061,0.6259528,0.7641908,-0.3886098,0.4165561,-0.3024492
0.3899193,-0.1050648,0.6335599,0.7565766,-0.3945786,0.4231503,-0.3047012
0.3899215,-0.1059471,0.6342825,0.7558899,-0.3950805,0.4237661,-0.3048994
0.3899233,-0.1064792,0.6347184,0.7554759,-0.3953825,0.4241379,-0.3050172
0.3899244,-0.1068366,0.6350127,0.7551973,-0.3955844,0.4243891,-0.305096
0.3899254,-0.1071956,0.635312,0.7549157,-0.3957859,0.4246449,-0.3051757
0.3899268,-0.1077385,0.6357686,0.7544887,-0.3960883,0.4250354,-0.3052959
0.3899264,-0.1150933,0.6422881,0.7485921,-0.4000259,0.4305884,-0.3068918
0.3899238,-0.1182672,0.6451528,0.7460478,-0.4016912,0.4330122,-0.3075011
0.3899076,-0.1196221,0.6464093,0.7449469,-0.4023824,0.4340754,-0.3077675
0.3898932,-0.1207721,0.6475051,0.7440041,-0.4029575,0.4350006,-0.3079895
0.3898498,-0.1250627,0.6518208,0.7404092,-0.4050176,0.4386532,-0.308768
0.3898405,-0.1281675,0.6550631,0.7377666,-0.4064584,0.4414161,-0.3092625
0.389829,-0.131471,0.6586744,0.7349037,-0.4079237,0.4444907,-0.3097452
0.3898275,-0.1320147,0.6592884,0.7344254,-0.4081567,0.4450126,-0.309823
0.3898237,-0.135038,0.6628553,0.7317213,-0.4094026,0.44804,-0.3102145
0.3898274,-0.1369098,0.6651884,0.7300079,-0.4101294,0.4500114,-0.3104377
0.3898183,-0.1413036,0.6712594,0.7257828,-0.4116179,0.4551019,-0.310953
0.3898271,-0.1422382,0.6726017,0.7248734,-0.4119175,0.4562212,-0.3110373
0.3898584,-0.1439184,0.6750657,0.7232239,-0.4124419,0.4582739,-0.3111647
0.3898777,-0.1451278,0.6769162,0.7220095,-0.4127942,0.4598179,-0.3112399
0.3899835,-0.1490279,0.683254,0.717989,-0.4138158,0.4650723,-0.3113768
0.3900249,-0.150115,0.6851832,0.7168136,-0.4140511,0.4666661,-0.3113873
0.3901027,-0.1517933,0.6883802,0.7149303,-0.4143401,0.4692939,-0.3113835
0.3903191,-0.1549522,0.6951191,0.711143,-0.4146619,0.4747907,-0.3112948
0.3903255,-0.155063,0.695378,0.7110014,-0.4146658,0.4750017,-0.3112913
0.3905922,-0.1587217,0.7050676,0.7059499,-0.4144557,0.4828205,-0.3110388
0.3906738,-0.1593989,0.7072133,0.7048954,-0.4143118,0.4845366,-0.3109533
0.3907153,-0.1596369,0.708002,0.7045172,-0.4142521,0.4851626,-0.3109139
0.3911259,-0.1616067,0.7151533,0.7011523,-0.4135617,0.4908036,-0.3105851
0.3914568,-0.1629561,0.7208115,0.6985608,-0.4128409,0.4952041,-0.3103985
0.3918196,-0.1639012,0.7252607,0.6965866,-0.4121901,0.4986174,-0.3102363
0.392116,-0.1646127,0.7289693,0.6949614,-0.4115816,0.5014376,-0.3101436
0.3922755,-0.1650415,0.7314097,0.6938912,-0.411145,0.5032884,-0.3101211
0.3924996,-0.1653846,0.7337402,0.6929206,-0.4106882,0.5050303,-0.310065
0.3926246,-0.165564,0.735055,0.6923754,-0.4104191,0.5060135,-0.3100359
0.3937454,-0.1666119,0.7450658,0.6883847,-0.4081531,0.5133859,-0.3097939
0.394051,-0.1667664,0.7473089,0.6875315,-0.4075911,0.515007,-0.3097375
0.3950234,-0.1671709,0.7541075,0.6849586,-0.4058505,0.5198864,-0.3095721
0.3951487,-0.167212,0.7550889,0.6845833,-0.405581,0.5205897,-0.3095737
0.395475,-0.1672408,0.7572301,0.6838066,-0.4049531,0.5221022,-0.3095654
0.3962611,-0.1671302,0.76158,0.6823099,-0.4035626,0.5251417,-0.3095422
0.3969018,-0.1669396,0.765194,0.6810861,-0.4023317,0.5276524,-0.3095697
0.3987967,-0.1658127,0.7751344,0.6779431,-0.3985476,0.5344596,-0.3096864
0.3989389,-0.1656957,0.7759937,0.6776663,-0.3982049,0.5350474,-0.3097182
0.3997591,-0.1649726,0.7802667,0.6763679,-0.3964089,0.5379332,-0.3098607
0.4003324,-0.1644322,0.7838665,0.6751979,-0.3949405,0.5403812,-0.3100289
0.4004129,-0.1643487,0.7844589,0.6749986,-0.3947024,0.5407858,-0.3100606
0.4004882,-0.1642657,0.7850569,0.6747943,-0.3944629,0.5411967,-0.3100932
0.4012147,-0.1633987,0.7905937,0.6729412,-0.392202,0.5450046,-0.3103183
0.4015712,-0.1627213,0.7951148,0.6713339,-0.3903638,0.5481359,-0.3106022
0.4018418,-0.1609772,0.8050483,0.6677205,-0.3861258,0.555003,-0.3114919
0.4017862,-0.1604721,0.8077056,0.6667249,-0.3849581,0.5568413,-0.3117896
0.4016044,-0.1595064,0.8123199,0.6649965,-0.3828673,0.5600283,-0.3123463
0.4014256,-0.1589452,0.8150278,0.663955,-0.381656,0.5619228,-0.312642
0.4011651,-0.1579963,0.8194775,0.6622458,-0.3796661,0.5650431,-0.313066
0.4007568,-0.1567559,0.8250623,0.6600814,-0.377128,0.5689258,-0.313672
0.4004012,-0.1556131,0.8296068,0.6583983,-0.3749844,0.5719935,-0.3142008
0.4002708,-0.1549701,0.8317014,0.6576824,-0.3739235,0.5733722,-0.3144504
0.4001346,-0.1540927,0.8343384,0.6568209,-0.3725428,0.5750673,-0.3147946
0.4001074,-0.1537948,0.835149,0.6565737,-0.3720993,0.575574,-0.3149081
0.4000851,-0.1535513,0.8357999,0.6563773,-0.3717405,0.575978,-0.315003
0.3999298,-0.1515288,0.8407075,0.6549919,-0.3689233,0.5789575,-0.3157366
0.3997746,-0.1495187,0.8450022,0.6538807,-0.3662889,0.5814584,-0.3165093
0.3997069,-0.1484404,0.8470063,0.653399,-0.3649554,0.5826127,-0.3169225
0.3996617,-0.1457895,0.851317,0.6524539,-0.3618604,0.5850763,-0.3178781
0.3996434,-0.1449219,0.8526552,0.6521535,-0.3608548,0.5858407,-0.3182298
0.3995814,-0.1433432,0.8550481,0.6516005,-0.3590274,0.5872094,-0.3189054
0.3994485,-0.1397263,0.8600111,0.6505311,-0.3549693,0.5899669,-0.3205384
0.3994063,-0.1355248,0.8650008,0.6496114,-0.3504809,0.5926382,-0.3224087
0.3993927,-0.1349188,0.8656765,0.6494955,-0.3498482,0.5929958,-0.3226719
0.3993648,-0.1311265,0.8696583,0.64889,-0.3459658,0.5950501,-0.3242907
0.3993665,-0.1301546,0.8706359,0.6487562,-0.3449886,0.5955465,-0.3246884
0.3993739,-0.1293374,0.8714359,0.648655,-0.3441742,0.5959471,-0.3250195
0.3993726,-0.1256571,0.8751052,0.6481334,-0.3404942,0.5978059,-0.3265191
0.3993504,-0.1248738,0.8759142,0.648,-0.3397031,0.5982226,-0.3268444
0.3992346,-0.1201186,0.8807474,0.6472049,-0.3349614,0.6007359,-0.3286985
0.3990709,-0.115926,0.8850208,0.6464619,-0.3307924,0.6029495,-0.3303256
0.3990083,-0.1149241,0.8860664,0.6462658,-0.3297897,0.6034908,-0.3307231
0.3988506,-0.1118042,0.8891309,0.6457645,-0.3267356,0.6050283,-0.3319224
0.3987346,-0.1100138,0.890895,0.6454639,-0.3249865,0.6059176,-0.3326014
0.3985613,-0.106981,0.8937957,0.6449979,-0.3220618,0.6073572,-0.3337235
0.3984597,-0.1057706,0.8950144,0.6447664,-0.3208784,0.6079807,-0.3341743
0.3983802,-0.1049771,0.8958281,0.6446053,-0.320101,0.6084019,-0.3344639
0.3981902,-0.1034059,0.8974414,0.6442791,-0.3185606,0.6092369,-0.3350435
0.3977813,-0.09967559,0.9011463,0.6435657,-0.3149417,0.6111113,-0.336419
0.3973291,-0.09562217,0.9050731,0.6428352,-0.3110444,0.6130394,-0.3379302
0.3972315,-0.09495309,0.9057518,0.6426921,-0.3103868,0.6133693,-0.3382087
0.3967513,-0.09098264,0.9093715,0.6420631,-0.3065985,0.6150358,-0.3398279
0.3964918,-0.08925487,0.9109351,0.6417773,-0.3049471,0.6157489,-0.340562
0.3958738,-0.08489197,0.9145177,0.6412501,-0.3008771,0.6172879,-0.3423838
0.3957648,-0.084225,0.9150372,0.6411778,-0.3002604,0.6175098,-0.3426607
0.3950387,-0.07863378,0.9187691,0.6408559,-0.29522,0.6189418,-0.3450503
0.3950122,-0.07837303,0.9189162,0.6408558,-0.2949917,0.6189885,-0.3451618
0.3949987,-0.07824208,0.9189895,0.6408561,-0.2948771,0.6190115,-0.3452178
0.3946231,-0.07496323,0.9207625,0.6408922,-0.2919979,0.6195055,-0.3467088
0.3936435,-0.06666311,0.924183,0.6415925,-0.2849221,0.6198786,-0.3506122
0.3934404,-0.06498471,0.9246958,0.6418424,-0.2835436,0.6198328,-0.3513523
0.3933037,-0.06386623,0.9250032,0.6420283,-0.2826303,0.6197742,-0.3518516
0.3925442,-0.0563244,0.9264014,0.6436902,-0.276663,0.61893,-0.3550298
0.3924207,-0.05487224,0.9266178,0.6440418,-0.2755283,0.618728,-0.3556261
0.3923564,-0.05410475,0.9267302,0.6442278,-0.2749297,0.6186184,-0.355943
0.3920564,-0.05083496,0.9272167,0.6450094,-0.2723853,0.6181839,-0.3572365
0.3914898,-0.04493855,0.9280297,0.6464474,-0.2678627,0.617451,-0.3593184
0.3910124,-0.04110723,0.9285588,0.6473642,-0.2649447,0.6170423,-0.3605316
